0	20
1	43
2	43
3	63
4	82
5	24
6	86
7	71
8	27
9	22
10	60
11	36
12	68
13	24
14	48
15	86
16	34
17	74
18	86
19	44
20	80
21	81
22	86
23	52
24	26
25	22
26	47
27	53
28	84
29	33
30	73
31	41
32	53
33	71
34	25
35	68
36	62
37	86
38	49
39	58
40	86
41	81
42	37
43	86
44	63
45	84
46	65
47	84
48	63
49	78
50	83
51	86
52	49
53	55
54	84
55	23
56	86
57	85
58	26
59	13
60	45
61	86
62	86
63	86
64	44
65	19
66	86
67	38
68	12
69	51
70	64
71	86
72	56
73	86
74	55
75	51
76	67
77	44
78	18
79	86
80	31
81	50
82	23
83	60
84	29
85	77
86	70
87	86
88	76
89	10
90	11
91	31
92	40
93	22
94	19
95	86
96	86
97	86
98	25
99	84
100	70
101	80
102	58
103	29
104	86
105	86
106	53
107	12
108	48
109	86
110	43
111	23
112	17
113	12
114	76
115	54
116	42
117	44
118	81
119	35
120	20
121	46
122	21
123	59
124	65
125	66
126	86
127	81
128	43
129	75
130	65
131	7
132	86
133	15
134	86
135	11
136	86
137	34
138	38
139	86
140	71
141	86
142	64
143	81
144	55
145	25
146	19
147	54
148	76
149	33
150	86
151	40
152	86
153	73
154	33
155	86
156	86
157	86
158	10
159	74
160	42
161	86
162	86
163	19
164	9
165	21
166	28
167	84
168	57
169	67
170	9
171	86
172	19
173	8
174	80
175	28
176	79
177	43
178	81
179	13
180	38
181	16
182	29
183	86
184	39
185	86
186	86
187	10
188	76
189	35
190	19
191	58
192	74
193	73
194	86
195	35
196	86
197	18
198	35
199	57
200	86
201	42
202	86
203	86
204	9
205	27
206	86
207	15
208	36
209	83
210	11
211	53
212	51
213	86
214	79
215	86
216	83
217	86
218	86
219	56
220	20
221	56
222	16
223	21
224	14
225	20
226	63
227	34
228	83
229	86
230	27
231	45
232	55
233	77
234	86
235	86
236	70
237	86
238	48
239	28
240	46
241	21
242	8
243	33
244	21
245	25
246	55
247	79
248	44
249	21
250	76
251	29
252	62
253	33
254	84
255	79
256	86
257	51
258	44
259	78
260	75
261	66
262	86
263	19
264	86
265	86
266	29
267	23
268	86
269	76
270	86
271	86
272	30
273	86
274	86
275	72
276	40
277	13
278	84
279	86
280	65
281	47
282	31
283	86
284	83
285	83
286	18
287	86
288	86
289	52
290	86
291	78
292	42
293	74
294	39
295	37
296	18
297	45
298	27
299	36
300	37
301	32
302	63
303	84
304	49
305	49
306	36
307	86
308	26
309	77
310	53
311	20
312	57
313	86
314	65
315	53
316	49
317	38
318	63
319	75
320	86
321	29
322	22
323	26
324	86
325	27
326	86
327	28
328	39
329	36
330	52
331	75
332	61
333	18
334	86
335	73
336	86
337	68
338	51
339	83
340	65
341	81
342	27
343	63
344	22
345	33
346	86
347	19
348	65
349	51
350	19
351	18
352	19
353	53
354	86
355	34
356	17
357	82
358	86
359	58
360	86
361	62
362	86
363	24
364	15
365	86
366	32
367	15
368	47
369	86
370	15
371	57
372	8
373	19
374	86
375	13
376	86
377	37
378	60
379	74
380	84
381	86
382	35
383	53
